0.0054776
10000
0.0057433
10000
0.0057945
10000
0.0064142
10000
0.0079534
10000
0.01023
10000
0.012886
10000
0.016739
10000
0.025307
10000
0.04233
10000
0.47806
10000
0.52754
10000
0.57695
10000
0.62864
10000
0.68058
10000
0.73057
10000
0.77788
10000
0.82275
10000
0.86306
10000
0.89755
10000
0.98549
10000
0.98785
10000
0.98992
10000
0.99151
10000
0.99275
10000
0.99372
10000
0.99463
10000
0.99609
10000
0.99753
10000
0.99881
10000
0.0064035
10000
0.0074882
10000
0.0082084
10000
0.0087394
10000
0.0092496
10000
0.01051
10000
0.012776
10000
0.015859
10000
0.021908
10000
0.036099
10000
0.44937
10000
0.49419
10000
0.53994
10000
0.58916
10000
0.64049
10000
0.6914
10000
0.74111
10000
0.78923
10000
0.83291
10000
0.87072
10000
0.98692
10000
0.98862
10000
0.99012
10000
0.99127
10000
0.99229
10000
0.99323
10000
0.99415
10000
0.9954
10000
0.99695
10000
0.99825
10000
0.014979
10000
0.015941
10000
0.016548
10000
0.016955
10000
0.018051
10000
0.019966
10000
0.023301
10000
0.027846
10000
0.03427
10000
0.045593
10000
0.42183
10000
0.47329
10000
0.52924
10000
0.58825
10000
0.64677
10000
0.70198
10000
0.75349
10000
0.79999
10000
0.84024
10000
0.87508
10000
0.98982
10000
0.99101
10000
0.99221
10000
0.99343
10000
0.99401
10000
0.99427
10000
0.99453
10000
0.99547
10000
0.99664
10000
0.99767
10000
0.0026861
10000
0.0032664
10000
0.004382
10000
0.0060528
10000
0.0079443
10000
0.0099744
10000
0.012395
10000
0.017664
10000
0.028075
10000
0.04987
10000
0.46295
10000
0.49046
10000
0.51853
10000
0.54681
10000
0.57501
10000
0.6029
10000
0.63029
10000
0.65736
10000
0.6846
10000
0.71195
10000
0.98964
10000
0.99038
10000
0.99055
10000
0.99073
10000
0.99089
10000
0.9915
10000
0.99269
10000
0.99431
10000
0.99607
10000
0.99775
10000
0.0079689
10000
0.0081379
10000
0.008652
10000
0.0092468
10000
0.010016
10000
0.011416
10000
0.014106
10000
0.018738
10000
0.030264
10000
0.053104
10000
0.47894
10000
0.50774
10000
0.53671
10000
0.56572
10000
0.5946
10000
0.62352
10000
0.6528
10000
0.68223
10000
0.71121
10000
0.73923
10000
0.98945
10000
0.99151
10000
0.99327
10000
0.9949
10000
0.99613
10000
0.99657
10000
0.99683
10000
0.99726
10000
0.99801
10000
0.99928
10000
0.0063571
10000
0.0077745
10000
0.0095151
10000
0.011224
10000
0.013127
10000
0.015114
10000
0.019112
10000
0.029251
10000
0.0482
10000
0.082728
10000
0.4623
10000
0.49521
10000
0.52787
10000
0.56008
10000
0.59207
10000
0.62434
10000
0.65672
10000
0.68868
10000
0.71983
10000
0.74983
10000
0.98937
10000
0.99024
10000
0.99149
10000
0.99302
10000
0.99494
10000
0.99667
10000
0.99789
10000
0.99864
10000
0.99937
10000
1
10000
0.0057641
10000
0.0063661
10000
0.0069064
10000
0.0074374
10000
0.0080601
10000
0.0094068
10000
0.012517
10000
0.021666
10000
0.041846
10000
0.07538
10000
0.43214
10000
0.46471
10000
0.49853
10000
0.53308
10000
0.56795
10000
0.60282
10000
0.63736
10000
0.67129
10000
0.70458
10000
0.73736
10000
0.99344
10000
0.99364
10000
0.9943
10000
0.99583
10000
0.99735
10000
0.99856
10000
0.99917
10000
0.99925
10000
0.99947
10000
1
10000
0.0041708
10000
0.0049721
10000
0.0056082
10000
0.0062456
